0.38888888888888884,0.25,0.423728813559322,0.375,1.0
0.2222222222222221,0.20833333333333326,0.3389830508474576,0.4166666666666667,1.0
0.75,0.5,0.6271186440677966,0.5416666666666667,1.0
0.36111111111111094,0.29166666666666674,0.5423728813559322,0.5000000000000001,1.0
0.38888888888888884,0.33333333333333326,0.5254237288135593,0.5000000000000001,1.0
0.4166666666666665,0.29166666666666674,0.5254237288135593,0.375,1.0
0.19444444444444442,0.12499999999999989,0.38983050847457623,0.375,1.0
0.4722222222222223,0.29166666666666674,0.6949152542372881,0.6250000000000001,1.0
0.16666666666666674,0.16666666666666663,0.38983050847457623,0.375,1.0
0.44444444444444464,0.5,0.6440677966101694,0.7083333333333334,1.0
0.5555555555555556,0.20833333333333326,0.6610169491525424,0.5833333333333334,1.0
0.6666666666666667,0.45833333333333326,0.576271186440678,0.5416666666666667,1.0
0.4722222222222223,0.5833333333333333,0.5932203389830508,0.6250000000000001,1.0
0.19444444444444442,0.0,0.423728813559322,0.375,1.0
0.5277777777777779,0.375,0.559322033898305,0.5000000000000001,1.0
0.6388888888888888,0.41666666666666674,0.576271186440678,0.5416666666666667,1.0
0.6666666666666667,0.45833333333333326,0.6271186440677966,0.5833333333333334,1.0
0.6111111111111112,0.33333333333333326,0.6101694915254237,0.5833333333333334,1.0
0.33333333333333326,0.12499999999999989,0.5084745762711864,0.5000000000000001,1.0
0.38888888888888884,0.41666666666666674,0.5423728813559322,0.4583333333333333,1.0
0.5555555555555556,0.12499999999999989,0.576271186440678,0.5000000000000001,1.0
0.33333333333333326,0.16666666666666663,0.4576271186440678,0.375,1.0
0.33333333333333326,0.20833333333333326,0.5084745762711864,0.5000000000000001,1.0
0.6666666666666667,0.41666666666666674,0.6779661016949152,0.6666666666666667,1.0
0.5833333333333335,0.375,0.559322033898305,0.5000000000000001,1.0
0.5833333333333335,0.5,0.5932203389830508,0.5833333333333334,1.0
0.36111111111111094,0.41666666666666674,0.5254237288135593,0.5000000000000001,1.0
0.36111111111111094,0.41666666666666674,0.5932203389830508,0.5833333333333334,1.0
0.44444444444444464,0.41666666666666674,0.5423728813559322,0.5833333333333334,1.0
0.4999999999999998,0.375,0.6271186440677966,0.5416666666666667,1.0
0.33333333333333326,0.16666666666666663,0.47457627118644063,0.4166666666666667,1.0
0.6388888888888888,0.375,0.6101694915254237,0.5000000000000001,1.0
0.3055555555555556,0.41666666666666674,0.5932203389830508,0.5833333333333334,1.0
0.33333333333333326,0.25,0.576271186440678,0.4583333333333333,1.0
0.7222222222222223,0.45833333333333326,0.6610169491525424,0.5833333333333334,1.0
0.4722222222222223,0.08333333333333337,0.5084745762711864,0.375,1.0
0.4166666666666665,0.25,0.5084745762711864,0.4583333333333333,1.0
0.4999999999999998,0.33333333333333326,0.5084745762711864,0.5000000000000001,1.0
0.25,0.29166666666666674,0.49152542372881347,0.5416666666666667,1.0
0.4999999999999998,0.41666666666666674,0.6101694915254237,0.5416666666666667,1.0
